"","Community_ID","Count","current_age","percentBlack","percentWhite","percentMale","percentFemale","WithinCommunityComplaints","Index_Value","DetectedCrew","totalSettlements","NumberOfDocs","NumberOfDocRequests","ToRead_ordered"
"2109",2080,2,50.5,0,100,100,0,2,0,"No",0,0,0,NA
"2110",2081,2,67,0,100,100,0,3,0,"No",0,0,2,NA
"2111",2082,2,66.5,0,100,100,0,2,0,"No",0,0,0,NA
"2112",2083,2,68,50,50,100,0,2,0,"No",0,0,0,NA
"2113",2084,2,55.5,0,50,50,50,4,0,"No",0,7,0,"1049374"
"2114",2085,2,61.5,0,50,100,0,6,0,"No",0,3,0,"1073297"
"2115",2086,2,72.5,0,100,50,50,2,0,"No",0,0,0,NA
"2116",2087,2,34,50,50,50,50,2,0,"No",0,0,0,NA
"2117",2088,2,67.5,0,100,100,0,6,0,"No",0,0,0,NA
"2118",2092,2,38.5,0,50,50,50,2,0,"No",2,1,0,"1056480"
"2119",2093,1,0,0,0,0,0,0,0,"No",2,0,0,NA
"2120",2094,2,29,0,0,100,0,2,0,"No",0,0,0,NA
"2121",2095,2,75.5,0,50,50,50,2,0,"No",0,0,0,NA
"2122",2097,2,75.5,0,100,100,0,4,0,"No",0,0,0,NA
"2123",2098,2,56,0,100,100,0,2,0,"No",0,3,1,"1052877"
"2124",2099,2,71,0,50,100,0,2,0,"No",0,0,2,NA
"2125",2100,2,46.5,0,0,100,0,2,0,"No",0,0,0,NA
"2126",2101,2,73.5,50,50,100,0,2,0,"No",0,0,0,NA
"2127",2102,2,37,0,100,100,0,4,0,"No",0,0,1,NA
"2128",2103,2,55.5,0,100,100,0,2,0,"No",0,0,0,NA
"2129",2104,2,67.5,0,100,100,0,2,0,"No",0,0,1,NA
"2130",2106,2,28,0,50,100,0,2,0,"No",0,0,0,NA
"2131",2108,2,56.5,0,100,50,50,2,0,"No",0,0,0,NA
"2132",2109,2,73,50,0,0,50,5,0,"No",0,0,1,NA
"2133",2110,2,0,0,0,0,0,2,0,"No",0,0,0,NA
"2134",2111,2,63.5,0,100,100,0,2,0,"No",0,0,0,NA
"2135",2112,2,74,0,100,100,0,2,0,"No",0,0,0,NA
"2136",2114,2,78,0,100,100,0,2,0,"No",0,0,0,NA
"2137",2115,2,33,0,100,100,0,2,0,"No",0,0,0,NA
"2138",2116,2,74.5,0,100,100,0,2,0,"No",0,0,0,NA
"2139",2117,2,40,50,0,0,100,2,0,"No",0,0,0,NA
"2140",2118,2,30.5,0,0,100,0,2,0,"No",0,0,0,NA
"2141",2119,2,59,0,50,100,0,2,0,"No",0,0,0,NA
"2142",2120,2,64.5,100,0,0,100,4,0,"No",0,0,0,NA
"2143",2121,2,29,50,50,100,0,4,0,"No",0,0,0,NA
"2144",2122,2,62,0,100,50,50,2,0,"No",0,0,0,NA
"2145",2123,2,62.5,0,100,100,0,2,0,"No",0,0,0,NA
"2146",2124,2,55,0,0,100,0,16,0,"No",0,0,0,NA
"2147",2125,2,65,100,0,0,100,2,0,"No",0,0,0,NA
"2148",2126,2,36.5,0,100,0,100,2,0,"No",0,0,0,NA
"2149",2127,2,56,50,50,100,0,2,0,"No",0,0,1,NA
"2150",2128,2,55,0,100,50,50,7,0,"No",1,0,0,NA
"2151",2129,2,32,0,50,100,0,2,0,"No",0,0,0,NA
"2152",2130,2,60,100,0,50,50,2,0,"No",0,0,0,NA
"2153",2131,2,34,0,0,50,50,2,0,"No",0,0,0,NA
"2154",2133,2,77.5,0,100,100,0,2,0,"No",0,0,0,NA
"2155",2134,2,64.5,0,100,100,0,2,0,"No",0,0,0,NA
"2156",2135,2,68.5,0,100,100,0,2,0,"No",0,0,0,NA
"2157",2136,2,69,0,100,100,0,2,0,"No",0,0,0,NA
"2158",2137,2,73.5,100,0,100,0,2,0,"No",0,0,0,NA
"2159",2138,2,64.5,0,100,50,50,6,0,"No",0,0,0,NA
"2160",2140,2,71,100,0,100,0,3,0,"No",0,0,0,NA
"2161",2141,2,57.5,0,100,100,0,2,0,"No",0,0,0,NA
"2162",2142,2,55,100,0,100,0,4,0,"No",0,0,0,NA
"2163",2143,2,60,0,50,0,100,2,0,"No",0,0,0,NA
"2164",2144,2,63.5,100,0,100,0,2,0,"No",0,0,3,NA
"2165",2145,2,73.5,0,100,100,0,2,0,"No",0,0,0,NA
"2166",2147,2,60,0,50,100,0,2,0,"No",0,0,0,NA
"2167",2148,2,68,0,100,100,0,2,0,"No",0,0,1,NA
"2168",2150,2,64,100,0,100,0,4,0,"No",0,0,3,NA
"2169",2151,2,73,50,50,100,0,2,0,"No",0,0,0,NA
"2170",2152,2,52.5,100,0,50,50,3,0,"No",0,0,3,NA
"2171",2153,2,70.5,0,100,100,0,4,0,"No",0,0,0,NA
"2172",2155,2,71.5,0,100,100,0,2,0,"No",0,0,0,NA
"2173",2156,2,58.5,100,0,100,0,3,0,"No",0,0,0,NA
"2174",2158,2,68,0,50,100,0,2,0,"No",0,0,0,NA
"2175",2159,2,75.5,0,100,100,0,2,0,"No",0,0,0,NA
"2176",2160,2,76,0,100,100,0,2,0,"No",0,0,0,NA
"2177",2162,2,64,0,100,100,0,2,0,"No",0,0,0,NA
"2178",2163,2,72,100,0,100,0,2,0,"No",0,0,0,NA
"2179",2164,2,61.5,0,50,50,50,3,0,"No",0,0,2,NA
"2180",2167,2,55,0,100,100,0,2,0,"No",0,0,0,NA
"2181",2168,2,74,0,100,100,0,2,0,"No",0,0,0,NA
"2182",2169,2,69,0,100,100,0,2,0,"No",0,0,0,NA
"2183",2170,2,66.5,100,0,0,100,2,0,"No",0,0,2,NA
"2184",2171,2,61,0,50,100,0,2,0,"No",0,0,0,NA
"2185",2172,2,73,0,100,100,0,3,0,"No",0,0,0,NA
"2186",2173,2,76.5,100,0,100,0,2,0,"No",0,0,0,NA
"2187",2175,2,67.5,100,0,100,0,18,0,"No",0,0,0,NA
"2188",2176,2,70.5,100,0,100,0,2,0,"No",0,0,2,NA
"2189",2177,2,72.5,0,100,100,0,2,0,"No",0,0,0,NA
"2190",2178,2,53.5,100,0,50,50,6,0,"No",0,0,0,NA
"2191",2179,2,64.5,50,50,100,0,2,0,"No",0,0,0,NA
"2192",2180,2,74.5,0,100,100,0,2,0,"No",0,0,0,NA
"2193",2181,2,68.5,0,100,100,0,2,0,"No",0,0,0,NA
"2194",2182,2,76,0,100,100,0,2,0,"No",0,0,0,NA
"2195",2184,2,69.5,0,50,100,0,3,0,"No",0,0,0,NA
"2196",2185,2,77.5,0,100,100,0,3,0,"No",0,0,0,NA
"2197",2186,2,55.5,0,100,100,0,2,0,"No",0,0,3,NA
"2198",2187,2,68.5,0,100,100,0,4,0,"No",0,0,0,NA
"2199",2189,2,70.5,0,100,100,0,8,0,"No",0,0,0,NA
"2200",2190,2,70.5,0,100,100,0,8,0,"No",0,0,0,NA
"2201",2192,2,41,100,0,50,50,4,0,"No",0,0,0,"1058834"
"2202",2193,2,69.5,0,100,100,0,2,0,"No",0,0,0,NA
"2203",2194,2,60.5,0,100,100,0,2,0,"No",0,0,0,NA
"2204",2195,2,69.5,0,100,100,0,2,0,"No",0,0,0,NA
"2205",2196,2,49,50,0,50,50,2,0,"No",0,0,0,NA
"2206",2197,2,71,100,0,100,0,2,0,"No",0,0,0,NA
"2207",2198,2,43,0,0,50,50,2,0,"No",0,0,0,NA
"2208",2199,2,71,0,100,100,0,2,0,"No",0,0,0,NA
"2209",2200,2,46.5,0,50,100,0,3,0,"No",0,0,0,NA
"2210",2201,2,71,0,100,100,0,2,0,"No",0,0,0,NA
"2211",2202,2,47,100,0,100,0,3,0,"No",0,0,0,NA
"2212",2203,2,44,0,50,50,50,11,0,"No",1,0,0,NA
"2213",2204,2,70,0,100,50,50,2,0,"No",0,0,0,NA
"2214",2205,2,43.5,100,0,50,50,2,0,"No",0,0,0,NA
"2215",2206,2,60.5,100,0,0,100,2,0,"No",0,0,0,NA
"2216",2207,2,41,0,50,100,0,2,0,"No",0,0,0,NA
"2217",2208,2,70.5,100,0,100,0,3,0,"No",0,0,3,NA
"2218",2210,2,70.5,0,100,50,50,2,0,"No",0,0,0,NA
"2219",2211,2,78.5,0,100,100,0,3,0,"No",0,0,0,NA
"2220",2212,2,58.5,0,50,100,0,2,0,"No",0,0,0,NA
"2221",2213,2,70.5,0,50,50,50,4,0,"No",0,0,0,NA
"2222",2214,2,68,0,100,100,0,2,0,"No",0,0,1,NA
"2223",2215,2,69,0,100,100,0,2,0,"No",0,0,0,NA
"2224",2216,2,67.5,0,100,100,0,5,0,"No",0,0,0,NA
"2225",2217,2,52,50,50,100,0,2,0,"No",0,0,0,NA
"2226",2218,2,64.5,0,50,100,0,2,0,"No",0,0,0,NA
"2227",2219,2,77,0,100,100,0,2,0,"No",0,0,0,NA
"2228",2220,2,68,0,100,100,0,2,0,"No",0,0,0,NA
"2229",2221,2,74.5,100,0,100,0,2,0,"No",0,0,3,NA
"2230",2222,2,55.5,0,100,50,50,2,0,"No",0,0,0,NA
"2231",2224,2,64.5,0,50,100,0,2,0,"No",0,0,0,NA
"2232",2225,2,63.5,0,50,100,0,2,0,"No",2,0,0,NA
"2233",2226,2,71,0,100,100,0,3,0,"No",0,0,0,NA
"2234",2227,2,71,0,100,100,0,4,0,"No",0,0,0,NA
"2235",2228,2,65.5,0,100,100,0,2,0,"No",0,0,0,NA
"2236",2229,2,61.5,100,0,100,0,3,0,"No",0,0,0,NA
"2237",2230,2,65.5,0,100,100,0,3,0,"No",0,0,0,NA
"2238",2231,2,65,0,100,50,50,2,0,"No",0,0,0,NA
"2239",2232,2,60.5,0,100,0,100,3,0,"No",0,0,0,NA
"2240",2233,2,75.5,0,100,100,0,2,0,"No",0,0,0,NA
"2241",2234,2,52.5,0,100,0,100,2,0,"No",0,0,0,NA
"2242",2235,2,61,0,100,100,0,2,0,"No",0,0,0,NA
"2243",2236,2,76,0,100,100,0,4,0,"No",0,0,1,NA
"2244",2237,2,60,0,100,100,0,2,0,"No",0,0,0,NA
"2245",2238,2,45.5,50,0,50,50,2,0,"No",0,3,0,"1048989"
"2246",2239,2,75,0,100,100,0,2,0,"No",0,0,0,NA
"2247",2240,2,74,0,100,100,0,2,0,"No",0,0,0,NA
"2248",2241,2,66,0,100,100,0,2,0,"No",0,0,0,NA
"2249",2242,2,67.5,0,100,100,0,2,0,"No",0,0,0,NA
"2250",2243,2,71.5,0,100,100,0,2,0,"No",0,0,0,NA
"2251",2244,2,65.5,0,100,50,50,5,0,"No",0,0,0,NA
"2252",2245,2,44,0,50,100,0,3,0,"No",0,0,0,NA
"2253",2246,2,76,100,0,100,0,2,0,"No",0,0,0,NA
"2254",2247,2,72,0,100,100,0,3,0,"No",0,0,0,NA
"2255",2248,2,64,100,0,100,0,5,0,"No",0,0,0,NA
"2256",2249,2,45,0,50,100,0,2,0,"No",0,0,0,NA
"2257",2250,2,70.5,0,100,100,0,2,0,"No",0,0,0,NA
"2258",2251,2,74,0,100,100,0,2,0,"No",0,0,0,NA
"2259",2252,2,73.5,0,100,100,0,2,0,"No",0,0,0,NA
"2260",2253,2,68,0,100,50,50,3,0,"No",0,0,0,NA
"2261",2254,2,78.5,0,100,100,0,2,0,"No",0,0,0,NA
"2262",2255,2,67,0,100,100,0,3,0,"No",0,0,0,NA
"2263",2256,2,79,50,50,100,0,2,0,"No",0,0,0,NA
"2264",2257,2,75,0,100,100,0,2,0,"No",0,0,0,NA
"2265",2258,2,63.5,0,100,100,0,2,0,"No",0,0,0,NA
"2266",2259,2,71,0,100,100,0,2,0,"No",0,0,3,NA
"2267",2260,2,69.5,0,100,100,0,2,0,"No",0,0,0,NA
"2268",2261,2,73,0,100,100,0,8,0,"No",0,0,0,NA
"2269",2262,2,36,0,50,100,0,3,0,"No",1,0,0,NA
"2270",2263,2,76,50,50,100,0,2,0,"No",0,0,0,NA
"2271",2264,2,59.5,100,0,100,0,3,0,"No",0,0,0,NA
"2272",2265,2,63,0,100,100,0,2,0,"No",0,0,0,NA
"2273",2266,2,69.5,0,100,100,0,3,0,"No",0,0,0,NA
"2274",2267,2,75.5,0,100,100,0,2,0,"No",0,0,0,NA
"2275",2268,2,54.5,0,50,100,0,5,0,"No",0,0,1,NA
"2276",2269,2,61.5,50,50,0,100,2,0,"No",0,0,0,NA
"2277",2271,2,72,0,100,100,0,2,0,"No",0,0,0,NA
"2278",2272,2,73.5,0,100,100,0,2,0,"No",0,0,0,NA
"2279",2274,2,65.5,100,0,100,0,2,0,"No",0,0,0,NA
"2280",2275,2,70.5,0,100,100,0,5,0,"No",0,0,0,NA
"2281",2276,2,66.5,100,0,50,50,2,0,"No",0,0,0,NA
"2282",2277,2,70,100,0,100,0,2,0,"No",0,0,0,NA
"2283",2278,2,71,100,0,100,0,2,0,"No",0,0,0,NA
"2284",2279,2,62.5,0,50,50,50,2,0,"No",0,0,0,NA
"2285",2280,2,69.5,0,100,100,0,2,0,"No",0,0,0,NA
"2286",2281,2,67.5,0,100,50,50,2,0,"No",0,0,0,NA
"2287",2282,2,56.5,100,0,0,100,2,0,"No",0,0,0,NA
"2288",2283,2,70,0,100,100,0,2,0,"No",0,0,0,NA
"2289",2284,2,76,0,100,100,0,3,0,"No",0,0,0,NA
"2290",2285,2,59,0,50,100,0,3,0,"No",0,0,0,NA
"2291",2286,2,67.5,0,100,100,0,3,0,"No",0,0,0,NA
"2292",2289,2,81.5,100,0,100,0,2,0,"No",0,0,0,NA
"2293",2290,2,69,0,100,100,0,6,0,"No",0,0,0,NA
"2294",2291,2,54.5,0,100,100,0,2,0,"No",0,0,0,NA
"2295",2292,2,70,0,100,100,0,3,0,"No",0,0,0,NA
"2296",2293,2,60.5,100,0,0,100,2,0,"No",0,0,0,NA
"2297",2294,2,70.5,0,100,100,0,2,0,"No",0,0,0,NA
"2298",2295,2,72,50,50,100,0,2,0,"No",0,0,0,NA
"2299",2296,2,62.5,100,0,100,0,2,0,"No",0,0,0,NA
"2300",2297,2,67.5,0,100,50,50,3,0,"No",0,0,0,NA
"2301",2298,2,65.5,0,100,100,0,2,0,"No",0,0,0,NA
"2302",2300,2,78,0,100,100,0,3,0,"No",0,0,0,NA
"2303",2301,2,67,50,0,100,0,2,0,"No",0,0,0,NA
"2304",2302,2,72.5,50,50,100,0,3,0,"No",0,0,1,NA
"2305",2303,2,71.5,0,100,100,0,2,0,"No",0,0,0,NA
"2306",2304,2,73.5,0,100,100,0,2,0,"No",0,0,0,NA
"2307",2305,2,68.5,0,0,100,0,2,0,"No",0,0,0,NA
